,us_house_price_idx,us_consumer_confidence,us_real_gdp,us_gdp_yoy_growth,us_bond_yield_10y,us_bond_yield_1y,us_term_spread,us_reer,us_reer_log_ret,us_oil_price,us_oil_log_ret,us_credit,us_credit_qoq_growth,us_credit_yoy_growth,us_industrial_production,us_vix,us_vix_log_ret,us_delinquency_rate,us_cpi,us_unemployment,us_sp500_close,us_sp500_log_ret,us_delinquency_rate_raw,delinquency_spline,covid_dummy,us_house_price_yoy,us_indprod_yoy,us_oil_yoy,us_reer_diff,us_bond_yield_10y_d1,us_house_price_yoy_L3,us_unemployment_L0,us_consumer_confidence_L2,us_credit_qoq_growth_L6,us_gdp_yoy_growth_L2,us_cpi_L0,us_bond_yield_10y_d1_L2,us_sp500_log_ret_L4,us_indprod_yoy_L3,us_reer_diff_L0,us_oil_yoy_L2,us_vix_log_ret_L0,us_cpi_L6,us_unemployment_L1,us_gdp_yoy_growth_L0,us_reer_diff_L1
2010-09-30,92.2847583329001,99.61134,16872.266,3.344209253779229,2.65,0.27,2.38,83.94,-0.0398207786746207,79.95,0.0560774399758779,24202.396,-0.0934817780708141,-2.040286679457637,92.9537,23.7,-0.376643024577447,4.58,1.1183122472331777,9.5,1141.199951171875,0.1018324503114723,4.58,4.58,0.0,-4.530753284418609,6.346682104150392,13.46863468634687,-3.4099999999999966,-0.5500000000000003,-3.6370052166046607,9.5,99.63297,-0.6879273512283901,1.7452658449103264,1.1183122472331777,0.1400000000000001,0.1396313530536158,-2.704223119324234,-3.4099999999999966,68.11039484286864,-0.376643024577447,-0.4464787676623838,9.4,3.344209253779229,2.6799999999999926
2010-12-31,90.7799135047109,100.1111,16960.864,2.7759609093124693,3.29,0.29,3.0,81.69,-0.0271706625516668,91.38,0.1336251968551622,24132.744,-0.2877896882606201,-1.4862857600758894,93.6787,17.75,-0.2890895322196606,4.14,1.437793022217937,9.3,1257.6400146484375,0.0971566628797646,4.14,4.14,0.0,-5.313382656789811,5.996200467756596,15.102657765461649,-2.25,0.6400000000000001,-4.946131245867747,9.3,99.60447,-0.4644580575687729,2.91359502911801,1.437793022217937,-0.5299999999999998,0.0534337167399176,4.200672107537207,-2.25,8.264107705528524,-0.2890895322196606,-1.2291746182109151,9.5,2.7759609093124693,-3.4099999999999966
2011-03-31,88.0098902595533,100.3614,16920.632,2.037797199613345,3.41,0.3,3.1100000000000003,79.87,-0.0225312824244803,106.19,0.1502033062806288,24119.468,-0.0550123931203128,-0.9641955908303856,94.0788,17.74,-0.0005635390399914,3.82,2.619241510354109,9.0,1325.8299560546875,0.0528016848206529,3.82,3.82,0.0,-7.000497262670747,4.193025357503588,27.249850209706405,-1.8199999999999927,0.1200000000000001,-3.865730253907129,9.0,99.61134,-0.849122949519665,3.344209253779229,2.619241510354109,-0.5500000000000003,0.0475724314460383,8.551328146848402,-1.8199999999999927,13.46863468634687,-0.0005635390399914,-1.377942862886472,9.3,2.037797199613345,-2.25
2011-06-30,86.4094299863782,99.78583,17035.114,1.7437088645501977,3.0,0.19,2.81,78.95,-0.0115855722276465,95.3,-0.1082001317555978,24141.252,0.0903170832789568,-0.3458817532700275,94.172,16.52,-0.0712502087886013,3.65,3.502318150636041,9.1,1320.6400146484375,-0.0039221665969712,3.65,3.65,0.0,-8.068865016532566,2.3688810428642126,26.07487762931604,-0.9200000000000016,-0.4100000000000001,-4.530753284418609,9.1,100.1111,-0.8485304603703336,2.7759609093124693,3.502318150636041,0.6400000000000001,-0.1262686492820759,6.346682104150392,-0.9200000000000016,15.102657765461649,-0.0712502087886013,2.8141231232083674,9.0,1.7437088645501977,-1.8199999999999927
2011-09-30,86.2760501885867,99.1377,17031.313,0.9426534645672336,1.98,0.13,1.85,80.96,0.0251404648375041,78.93,-0.1884684269398452,24212.817,0.2964427859830865,0.0430577204008963,95.1961,42.96,0.9556976821077772,3.45,3.812621692818685,9.0,1131.4200439453125,-0.1546429588484064,3.45,3.45,0.0,-6.511051502825749,2.412383799676609,-1.275797373358345,2.009999999999991,-1.02,-5.313382656789811,9.0,100.3614,-0.5818955320639918,2.037797199613345,3.812621692818685,0.1200000000000001,0.1018324503114723,5.996200467756596,2.009999999999991,27.249850209706405,0.9556976821077772,2.2861714393279886,9.1,0.9426534645672336,-0.9200000000000016
2011-12-31,86.1383699779629,99.52104,17222.583,1.543075871606514,1.98,0.12,1.86,82.09,0.0138610008210195,98.83,0.2248398186677813,24297.678,0.3504796653772235,0.6834448664436943,96.3571,23.4,-0.6075334278369536,3.25,3.062066838419386,8.5,1257.5999755859375,0.1057316034539904,3.25,3.25,0.0,-5.112963151817873,2.859134467066693,8.152768658349752,1.1300000000000097,0.0,-7.000497262670747,8.5,99.78583,-0.5307031931251815,1.7437088645501977,3.062066838419386,-0.4100000000000001,0.0971566628797646,4.193025357503588,1.1300000000000097,26.07487762931604,-0.6075334278369536,1.1215605940686268,9.0,1.543075871606514,2.009999999999991
2012-03-31,85.949647282451,99.95082,17367.01,2.6380693108862374,2.17,0.19,1.98,81.21,-0.0107778140658554,103.03,0.041619005568884,24325.586,0.1148587120135546,0.8545710875546675,96.74,15.5,-0.4118959984384546,3.06,2.5828752813320977,8.2,1408.469970703125,0.1132988647728481,3.06,3.06,0.0,-2.3409221066250208,2.8286925428470555,-2.975798097749316,-0.8800000000000097,0.1899999999999999,-8.068865016532566,8.2,99.1377,-0.0934817780708141,0.9426534645672336,2.5828752813320977,-1.02,0.0528016848206529,2.3688810428642126,-0.8800000000000097,-1.275797373358345,-0.4118959984384546,1.1183122472331777,8.5,2.6380693108862374,1.1300000000000097
2012-06-30,87.0782780077535,99.71401,17444.525,2.403335839137921,1.62,0.21,1.41,84.18,0.0359189710481052,85.04,-0.191898473923284,24413.324,0.3606819584942355,1.1270003726401523,97.6663,17.08,0.0970681644352227,2.92,1.653870448297634,8.2,1362.1600341796875,-0.0334322878299134,2.92,2.92,0.0,0.7740451724779662,3.7105509068513065,-10.766002098635871,2.970000000000013,-0.5499999999999998,-6.511051502825749,8.2,99.52104,-0.2877896882606201,1.543075871606514,1.653870448297634,0.0,-0.0039221665969712,2.412383799676609,2.970000000000013,8.152768658349752,0.0970681644352227,1.437793022217937,8.2,2.403335839137921,-0.8800000000000097
2012-09-30,87.8780672190928,99.62026,17469.65,2.5737123144880414,1.72,0.17,1.55,81.79,-0.0288023765955418,92.18,0.0806214532586696,24600.398,0.7662782831211468,1.6007265903839274,97.381,15.73,-0.0823384712902372,2.82,1.9497168982819613,7.8,1440.6700439453125,0.0560366134384083,2.82,2.82,0.0,1.856850223212958,2.2951570495009843,16.78702647915875,-2.390000000000001,0.0999999999999998,-5.112963151817873,7.8,99.95082,-0.0550123931203128,2.6380693108862374,1.9497168982819613,0.1899999999999999,-0.1546429588484064,2.859134467066693,-2.390000000000001,-2.975798097749316,-0.0823384712902372,2.619241510354109,8.2,2.5737123144880414,2.970000000000013
2012-12-31,88.7078064650898,99.91696,17489.852,1.551852007332477,1.72,0.16,1.56,80.49,-0.0160220336412403,91.83,-0.0038041456669314,24771.864,0.6970049834153169,1.95156919932844,98.3101,18.02,0.1359125351100053,2.71,1.7595049796895523,7.9,1426.18994140625,-0.0101018017968799,2.71,2.71,0.0,2.9829174707906025,2.0268355938483085,-7.082869574015982,-1.3000000000000114,0.0,-2.3409221066250208,7.9,99.71401,0.0903170832789568,2.403335839137921,1.7595049796895523,-0.5499999999999998,0.1057316034539904,2.8286925428470555,-1.3000000000000114,-10.766002098635871,0.1359125351100053,3.502318150636041,7.8,1.551852007332477,-2.390000000000001
2013-03-31,90.224771370431,100.3317,17662.4,1.700868485709428,1.96,0.14,1.82,82.26,0.0217520096966357,97.24,0.0572431078224917,24798.351,0.1069237260466149,1.943488637848234,99.1921,12.7,-0.3498802587156464,2.64,1.5187472411246183,7.5,1569.18994140625,0.0955530134548053,2.64,2.64,0.0,4.973986773826922,2.534732272069462,-5.619722410948269,1.7700000000000102,0.24,0.7740451724779662,7.5,99.62026,0.2964427859830865,2.5737123144880414,1.5187472411246183,0.0999999999999998,0.1132988647728481,3.7105509068513065,1.7700000000000102,16.78702647915875,-0.3498802587156464,3.812621692818685,7.9,1.700868485709428,-1.3000000000000114
2013-06-30,91.9708217625071,100.6503,17709.671,1.5199382041070075,2.3,0.15,2.15,83.05,0.0095578732570256,96.36,-0.0090909717012519,25005.818,0.8366161120955118,2.426928836073272,99.3897,16.86,0.2833419591091638,2.53,1.7157935271568725,7.5,1606.280029296875,0.0233614394498837,2.53,2.53,0.0,5.618558229088966,1.7645800035426706,13.311382878645327,0.789999999999992,0.3399999999999998,1.856850223212958,7.5,99.91696,0.3504796653772235,1.551852007332477,1.7157935271568725,0.0,-0.0334322878299134,2.2951570495009843,0.789999999999992,-7.082869574015982,0.2833419591091638,3.062066838419386,7.5,1.5199382041070075,1.7700000000000102
2013-09-30,93.0129268939342,100.7465,17860.45,2.237022493295515,2.81,0.1,2.71,82.84,-0.0025317995319204,102.36,0.0604048335449174,25246.05,0.9607044248662432,2.6245591636362864,100.161,16.6,-0.0155412572112116,2.44,1.0947341081747997,7.2,1681.550048828125,0.0457950513802674,2.44,2.44,0.0,5.843164099227916,2.854766330187619,11.043610327619868,-0.2099999999999937,0.5100000000000002,2.9829174707906025,7.2,100.3317,0.1148587120135546,1.700868485709428,1.0947341081747997,0.24,0.0560366134384083,2.0268355938483085,-0.2099999999999937,-5.619722410948269,-0.0155412572112116,2.5828752813320977,7.5,2.237022493295515,0.789999999999992
2013-12-31,93.6104804185167,100.7508,18016.147,3.0091449601746367,2.9,0.13,2.77,82.04,-0.0097041033232034,98.17,-0.0417953415871579,25547.692,1.1948086928450286,3.1318918915427485,100.5175,13.72,-0.1905480730647584,2.38,1.5128383667573295,6.7,1848.3599853515625,0.0945827353681226,2.38,2.38,0.0,5.526767202113492,2.245344069429267,6.904061853424803,-0.7999999999999972,0.0899999999999998,4.973986773826922,6.7,100.6503,0.3606819584942355,1.5199382041070075,1.5128383667573295,0.3399999999999998,-0.0101018017968799,2.534732272069462,-0.7999999999999972,13.311382878645327,-0.1905480730647584,1.653870448297634,7.2,3.0091449601746367,-0.2099999999999937
2014-03-31,94.2967836390594,100.8,17953.974,1.6508175559380112,2.72,0.13,2.5900000000000003,83.32,0.0154816831885912,101.57,0.0340475462469796,25734.833,0.7325162680057451,3.776388196134484,101.8942,13.88,0.0115943327809192,2.32,1.6126949139408042,6.7,1872.3399658203125,0.0128902157232004,2.32,2.32,0.0,4.513186574793471,2.724108069090181,4.452900041135344,1.279999999999987,-0.1799999999999997,5.618558229088966,6.7,100.7465,0.7662782831211468,2.237022493295515,1.6126949139408042,0.5100000000000002,0.0955530134548053,1.7645800035426706,1.279999999999987,11.043610327619868,0.0115943327809192,1.9497168982819613,6.7,1.6508175559380112,-0.7999999999999972
2014-06-30,94.685294524021,100.941,18185.911,2.6891521587272926,2.6,0.11,2.49,83.37,0.0005999160297508,106.07,0.0433510375659691,25987.645,0.9823728018751864,3.926394249530252,102.735,11.57,-0.1820334138730732,2.26,2.0589816945944195,6.1,1960.22998046875,0.0458728360925034,2.26,2.26,0.0,2.9514499375936643,3.365841732090935,10.076795350767952,0.0500000000000113,-0.1200000000000001,5.843164099227916,6.1,100.7508,0.6970049834153169,3.0091449601746367,2.0589816945944195,0.0899999999999998,0.0233614394498837,2.854766330187619,0.0500000000000113,6.904061853424803,-0.1820334138730732,1.7595049796895523,6.7,2.6891521587272926,1.279999999999987
2014-09-30,95.4488500212256,100.9457,18406.941,3.059782928201682,2.53,0.13,2.4,84.61,0.0147639305138873,91.17,-0.1513733579205674,26171.783,0.7085597790796427,3.666842931864589,103.0641,16.31,0.3433628754273372,2.2,1.6840509711232077,5.9,1972.2900390625,0.0061335206647078,2.2,2.2,0.0,2.618908154636568,2.89843352202952,-10.932004689331764,1.2399999999999949,-0.0700000000000002,5.526767202113492,5.9,100.8,0.1069237260466149,1.6508175559380112,1.6840509711232077,-0.1799999999999997,0.0457950513802674,2.245344069429267,1.2399999999999949,4.452900041135344,0.3433628754273372,1.5187472411246183,6.1,3.059782928201682,0.0500000000000113
2014-12-31,96.8051681274448,100.7897,18500.031,2.6858351011456394,2.21,0.25,1.96,87.75,0.0364393994095656,53.45,-0.5339792581257571,26475.225,1.159424254740293,3.630594106113372,103.7044,19.2,0.1631318624008133,2.15,0.6531213919623191,5.6,2058.89990234375,0.0429764881717451,2.15,2.15,0.0,3.4127457680434903,3.170492700276073,-45.553631455638175,3.140000000000001,-0.3199999999999998,4.513186574793471,5.6,100.941,0.8366161120955118,2.6891521587272926,0.6531213919623191,-0.1200000000000001,0.0945827353681226,2.724108069090181,3.140000000000001,10.076795350767952,0.1631318624008133,1.7157935271568725,5.9,2.6858351011456394,1.2399999999999949
2015-03-31,98.574511441529,100.4782,18666.621,3.9692994988184793,2.04,0.26,1.78,92.42,0.0518515430961452,47.72,-0.1133960402413389,26681.199,0.7779877224839415,3.677373775846937,101.8914,15.29,-0.2277112590927649,2.11,-0.0220312844238734,5.4,2067.889892578125,0.0043568996252386,2.11,2.11,0.0,4.536451443395451,-0.002747948362114,-53.01762331397066,4.670000000000002,-0.1699999999999999,2.9514499375936643,5.4,100.9457,0.9607044248662432,3.059782928201682,-0.0220312844238734,-0.0700000000000002,0.0128902157232004,3.365841732090935,4.670000000000002,-10.932004689331764,-0.2277112590927649,1.0947341081747997,5.6,3.9692994988184793,3.140000000000001
2015-06-30,99.3463064947448,100.1415,18782.243,3.2790878609270546,2.36,0.28,2.08,92.38,-0.000432900439661,59.48,0.220289524362239,27099.891,1.569239823142876,4.279903007756181,100.571,18.23,0.1758695687496007,2.12,0.1795718097550525,5.3,2063.110107421875,-0.0023141066517863,2.12,2.12,0.0,4.922635551966659,-2.106390227283794,-43.92382388988404,-0.0400000000000062,0.3199999999999998,2.618908154636568,5.3,100.7897,1.1948086928450286,2.6858351011456394,0.1795718097550525,-0.3199999999999998,0.0458728360925034,2.89843352202952,-0.0400000000000062,-45.553631455638175,0.1758695687496007,1.5128383667573295,5.4,3.2790878609270546,4.670000000000002
2015-09-30,100.291901617658,99.63218,18857.418,2.447321366434552,2.17,0.33,1.84,95.53,0.0335298292794577,45.06,-0.2776451865878558,27387.669,1.061915710288286,4.645789704125258,100.7547,24.5,0.2956045288601097,2.15,0.00884296163417,5.0,1920.030029296875,-0.0718737789665672,2.15,2.15,0.0,5.073975847121703,-2.2407414414912674,-50.57584731819678,3.1500000000000057,-0.1899999999999999,3.4127457680434903,5.0,100.4782,0.7325162680057451,3.9692994988184793,0.00884296163417,-0.1699999999999999,0.0061335206647078,3.170492700276073,3.1500000000000057,-53.01762331397066,0.2956045288601097,1.6126949139408042,5.3,2.447321366434552,-0.0400000000000062
2015-12-31,101.787280446068,99.26025,18892.206,2.119861312664817,2.24,0.65,1.5900000000000003,96.4,0.009065867334583,37.13,-0.1935696668151096,27540.487,0.5579810388390394,4.023618307304289,99.0417,18.21,-0.2967022238111647,2.16,0.6387247515364791,5.0,2043.93994140625,0.0625384628599467,2.16,2.16,0.0,5.146535474288116,-4.496144811599123,-30.53320860617399,0.8700000000000045,0.0700000000000002,4.536451443395451,5.0,100.1415,0.9823728018751864,3.2790878609270546,0.6387247515364791,0.3199999999999998,0.0429764881717451,-0.002747948362114,0.8700000000000045,-43.92382388988404,-0.2967022238111647,2.0589816945944195,5.0,2.119861312664817,3.1500000000000057
2016-03-31,103.001953519955,99.09827,19001.69,1.7950168913805964,1.89,0.59,1.2999999999999998,95.71,-0.0071834154086849,36.94,-0.0051302934178949,27836.28,1.0740296640360691,4.329194501341549,98.3096,13.95,-0.2664913854721421,2.15,0.8916160965521946,5.0,2059.739990234375,0.0077004674663395,2.15,2.15,0.0,4.491467432787832,-3.515311400177057,-22.59010896898576,-0.6900000000000119,-0.3500000000000003,4.922635551966659,5.0,99.63218,0.7085597790796427,2.447321366434552,0.8916160965521946,-0.1899999999999999,0.0043568996252386,-2.106390227283794,-0.6900000000000119,-50.57584731819678,-0.2664913854721421,1.6840509711232077,5.0,1.7950168913805964,0.8700000000000045
2016-06-30,103.822044640492,99.10651,19062.709,1.493250832714721,1.64,0.45,1.19,96.41,0.0072871444684738,48.27,0.2675152749013077,28122.297,1.0274972086787404,3.772731041611932,98.8833,15.63,0.1137126361660107,2.21,1.0792865347959424,4.9,2098.860107421875,0.0188146348648327,2.21,2.21,0.0,4.505188268860261,-1.678117946525337,-18.846671149966365,0.7000000000000028,-0.25,5.073975847121703,4.9,99.26025,1.159424254740293,2.119861312664817,1.0792865347959424,0.0700000000000002,-0.0023141066517863,-2.2407414414912674,0.7000000000000028,-30.53320860617399,0.1137126361660107,0.6531213919623191,5.0,1.493250832714721,-0.6900000000000119
2016-09-30,105.009110012726,99.25976,19197.938,1.8057615310855144,1.63,0.59,1.04,96.59,0.0018652855149156,47.72,-0.0114596524426862,28468.772,1.2320295173612772,3.947407864466301,98.7457,13.29,-0.1621802717082313,2.29,1.5486446201652182,5.0,2168.27001953125,0.0325352322089481,2.29,2.29,0.0,4.703478864177257,-1.9939516469206888,5.903240124278741,0.1800000000000068,-0.01,5.146535474288116,5.0,99.09827,0.7779877224839415,1.7950168913805964,1.5486446201652182,-0.3500000000000003,-0.0718737789665672,-4.496144811599123,0.1800000000000068,-22.59010896898576,-0.1621802717082313,-0.0220312844238734,4.9,1.8057615310855144,0.7000000000000028
2016-12-31,106.145280524029,99.68241,19304.352,2.1815663030564147,2.49,0.85,1.64,101.14,0.0460304794606324,53.75,0.1189930697780568,28627.659,0.5581097772675125,3.947540942177241,99.0214,14.04,0.0548985258725111,2.37,2.0507989115119862,4.7,2238.830078125,0.0320238193002406,2.37,2.37,0.0,4.281478057830701,-0.0204964171657051,44.76164826286022,4.549999999999997,0.8600000000000003,4.491467432787832,4.7,99.10651,1.569239823142876,1.493250832714721,2.0507989115119862,-0.25,0.0625384628599467,-3.515311400177057,4.549999999999997,-18.846671149966365,0.0548985258725111,0.1795718097550525,5.0,2.1815663030564147,0.1800000000000068
2017-03-31,106.878052599422,99.91552,19398.343,2.0874616941966906,2.48,1.03,1.45,99.27,-0.0186622850502064,50.54,-0.061578565047724,28967.373,1.1866635689631533,4.063377002961599,99.0137,12.37,-0.1266362121932684,2.4,2.44119623655914,4.4,2362.719970703125,0.0538600424672083,2.4,2.4,0.0,3.7631316174174154,0.7162067590550603,36.81645912290201,-1.8700000000000043,-0.0100000000000002,4.505188268860261,4.4,99.25976,1.061915710288286,1.8057615310855144,2.44119623655914,-0.01,0.0077004674663395,-1.678117946525337,-1.8700000000000043,5.903240124278741,-0.1266362121932684,0.00884296163417,4.7,2.0874616941966906,4.549999999999997
2017-06-30,108.499027862779,99.95305,19506.949,2.3304137937582903,2.19,1.24,0.95,96.83,-0.0248865469781907,46.02,-0.0936890173528282,29367.143,1.3800699152111573,4.426544531550891,100.3471,11.18,-0.1011477186774433,2.49,1.640565809959127,4.3,2423.409912109375,0.0253621176296828,2.49,2.49,0.0,4.504807469822181,1.480330854653911,-4.661280298321935,-2.4399999999999977,-0.29,4.703478864177257,4.3,99.68241,0.5579810388390394,2.1815663030564147,1.640565809959127,0.8600000000000003,0.0188146348648327,-1.9939516469206888,-2.4399999999999977,44.76164826286022,-0.1011477186774433,0.6387247515364791,4.4,2.3304137937582903,-1.8700000000000043
2017-09-30,109.745083635889,100.1758,19660.766,2.410821412174591,2.2,1.31,0.8900000000000001,93.56,-0.0343539219074614,51.67,0.1158012576918733,29687.918,1.0922921579399114,4.282397568816809,99.7954,9.51,-0.1617825911696542,2.54,2.1805652303711787,4.3,2519.360107421875,0.0388293406791509,2.54,2.54,0.0,4.5100597677564025,1.0630336308315114,8.277451802179382,-3.269999999999996,0.0100000000000002,4.281478057830701,4.3,99.91552,1.0740296640360691,2.0874616941966906,2.1805652303711787,-0.0100000000000002,0.0325352322089481,-0.0204964171657051,-3.269999999999996,36.81645912290201,-0.1617825911696542,0.8916160965521946,4.3,2.410821412174591,-2.4399999999999977
2017-12-31,110.741816962729,100.5802,19882.352,2.9941434967617697,2.4,1.76,0.6399999999999999,94.37,0.0086202843172634,60.46,0.1571046470522187,30187.233,1.6818794770316892,5.447787400290061,101.4644,11.04,0.1491811642916502,2.48,2.129930719552253,4.1,2673.610107421875,0.0594247156533476,2.48,2.48,0.0,4.330419982883216,2.467143465957866,12.483720930232556,0.8100000000000023,0.1999999999999997,3.7631316174174154,4.1,99.95305,1.0274972086787404,2.3304137937582903,2.129930719552253,-0.29,0.0320238193002406,0.7162067590550603,0.8100000000000023,-4.661280298321935,0.1491811642916502,1.0792865347959424,4.3,2.9941434967617697,-3.269999999999996
2018-03-31,111.993606873921,100.9138,20044.077,3.328810094759116,2.84,2.09,0.75,92.16,-0.0236970290856606,64.87,0.0704032778736521,30415.088,0.754805847889406,4.9977434957598765,102.2067,19.97,0.5927061065787745,2.5,2.3309497646499366,4.0,2640.8701171875,-0.0123212066066953,2.5,2.5,0.0,4.786346822459464,3.224806264183644,28.35377918480413,-2.210000000000008,0.4399999999999999,4.504807469822181,4.0,100.1758,1.2320295173612772,2.410821412174591,2.3309497646499366,0.0100000000000002,0.0538600424672083,1.480330854653911,-2.210000000000008,8.277451802179382,0.5927061065787745,1.5486446201652182,4.1,3.328810094759116,0.8100000000000023
2018-06-30,112.698004980836,100.8764,20150.476,3.2989628465220244,2.91,2.33,0.5800000000000001,96.89,0.0500501174493317,74.13,0.1334350414436643,30984.47,1.872037983253572,5.507267084169554,103.198,16.09,-0.216033186423432,2.5,2.8075506935940187,4.0,2718.3701171875,0.0289240263814609,2.5,2.5,0.0,3.870059668523052,2.8410387544831828,61.08213820078225,4.730000000000004,0.0700000000000002,4.5100597677564025,4.0,100.5802,0.5581097772675125,2.9941434967617697,2.8075506935940187,0.1999999999999997,0.0253621176296828,1.0630336308315114,4.730000000000004,12.483720930232556,-0.216033186423432,2.0507989115119862,4.0,3.2989628465220244,-2.210000000000008
2018-09-30,113.749117494993,100.5603,20276.154,3.130030640718684,3.0,2.59,0.4100000000000001,97.61,0.0074036327899609,73.16,-0.0131714851459634,31299.582,1.0169998066773325,5.428686511462333,104.1004,12.12,-0.2833409803631234,2.52,2.332055105808828,3.7,2913.97998046875,0.0694873585482402,2.52,2.52,0.0,3.6484858605498216,4.313826088176409,41.59086510547705,0.7199999999999989,0.0899999999999998,4.330419982883216,3.7,100.9138,1.1866635689631533,3.328810094759116,2.332055105808828,0.4399999999999999,0.0388293406791509,2.467143465957866,0.7199999999999989,28.35377918480413,-0.2833409803631234,2.44119623655914,4.0,3.130030640718684,4.730000000000004
2018-12-31,114.560196731927,99.94698,20304.874,2.125110751484538,2.83,2.63,0.2000000000000001,98.53,0.0093811231475095,45.15,-0.4826585436596705,31651.481,1.1242929697911077,4.850553874878161,104.0936,25.42,0.7406792851201397,2.54,2.0023809043401064,3.9,2506.85009765625,-0.1504928137560783,2.54,2.54,0.0,3.448001734054173,2.5912536810940523,-25.32252729077076,0.9200000000000016,-0.1699999999999999,4.786346822459464,3.9,100.8764,1.3800699152111573,3.2989628465220244,2.0023809043401064,0.0700000000000002,0.0594247156533476,3.224806264183644,0.9200000000000016,61.08213820078225,0.7406792851201397,1.640565809959127,3.7,2.125110751484538,0.7199999999999989
2019-03-31,115.708404627779,99.45075,20431.641,1.9335587266003704,2.57,2.4,0.1699999999999999,97.67,-0.0087666208749974,60.19,0.287515945696685,31932.836,0.8889157508932932,4.990115432182862,102.8757,13.71,-0.6174107721870851,2.54,1.8831863513063984,3.8,2834.39990234375,0.122803216242387,2.54,2.54,0.0,3.31697304654186,0.6545559146318158,-7.214428857715438,-0.8599999999999994,-0.2600000000000002,3.870059668523052,3.8,100.5603,1.0922921579399114,3.130030640718684,1.8831863513063984,0.0899999999999998,-0.0123212066066953,2.8410387544831828,-0.8599999999999994,41.59086510547705,-0.6174107721870851,2.1805652303711787,3.9,1.9335587266003704,0.9200000000000016
2019-06-30,116.407017775045,99.11409,20602.275,2.242125694698238,2.07,1.92,0.1499999999999999,98.74,0.0108956833713311,58.2,-0.0336208708222871,32292.796,1.1272409378233703,4.22252179882372,102.4375,15.08,0.0952438690055869,2.59,1.671194894390049,3.6,2941.760009765625,0.0371778048977228,2.59,2.59,0.0,3.291107766139878,-0.7369328862962377,-21.48927559692432,1.0699999999999932,-0.5,3.6484858605498216,3.6,99.94698,1.6818794770316892,2.125110751484538,1.671194894390049,-0.1699999999999999,0.0289240263814609,4.313826088176409,1.0699999999999932,-25.32252729077076,0.0952438690055869,2.129930719552253,3.8,2.242125694698238,-0.8599999999999994
2019-09-30,117.657063019342,98.97908,20843.322,2.797216868642849,1.7,1.75,-0.05,100.09,0.0135796484002107,54.09,-0.0732360288540565,32667.255,1.1595744140581845,4.3696206549978855,102.2917,16.24,0.0741079721537218,2.6,1.6844977040391562,3.5,2976.739990234375,0.0118206936815151,2.6,2.6,0.0,3.435583159158151,-1.7374573008364869,-26.06615636960087,1.3500000000000083,-0.3699999999999999,3.448001734054173,3.5,99.45075,0.754805847889406,1.9335587266003704,1.6844977040391562,-0.2600000000000002,0.0694873585482402,2.5912536810940523,1.3500000000000083,-7.214428857715438,0.0741079721537218,2.3309497646499366,3.6,2.797216868642849,1.0699999999999932
2019-12-31,119.158664152198,99.1944,20985.448,3.3517765241980912,1.86,1.59,0.27,98.1,-0.0200824146596101,61.14,0.1225169905793527,32944.37,0.848295946506683,4.084766207306401,101.7003,13.78,-0.1642590691480193,2.61,2.3195274699624457,3.6,3230.780029296875,0.0818948645232377,2.61,2.61,0.0,4.014018438735323,-2.2991807373363926,35.41528239202658,-1.990000000000009,0.1600000000000001,3.31697304654186,3.6,99.11409,1.872037983253572,2.242125694698238,2.3195274699624457,-0.5,-0.1504928137560783,0.6545559146318158,-1.990000000000009,-21.48927559692432,-0.1642590691480193,2.8075506935940187,3.5,3.3517765241980912,1.3500000000000083
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.291107766139878,,98.97908,1.0169998066773325,,,-0.3699999999999999,0.122803216242387,-0.7369328862962377,,-26.06615636960087,,2.332055105808828,3.6,,-1.990000000000009
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.435583159158151,,99.1944,1.1242929697911077,,,0.1600000000000001,0.0371778048977228,-1.7374573008364869,,35.41528239202658,,2.0023809043401064,,,
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.014018438735323,,,0.8889157508932932,,,,0.0118206936815151,-2.2991807373363926,,,,1.8831863513063984,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1272409378233703,,,,0.0818948645232377,,,,,1.671194894390049,,,
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1595744140581845,,,,,,,,,1.6844977040391562,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.848295946506683,,,,,,,,,2.3195274699624457,,,
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,148.597318866443,100.6486,21932.71,4.034582077886428,2.13,1.63,0.5,102.7,0.0152075533207581,100.53,0.2885777285797253,38500.396,1.880525803954769,8.386122462446588,101.3907,20.56,0.1772759415873795,1.844613290300032,8.572204966013853,3.7,4530.41015625,-0.0507327047494721,1.69,1.844613290300032,1.0,10.868451695333636,3.054410401522168,69.84287886467308,1.5499999999999972,0.6599999999999999,,3.7,,,5.150810995093647,8.572204966013853,,,,1.5499999999999972,,0.1772759415873795,,,4.034582077886428,
